RegionID,SizeRank,RegionName,RegionType,StateName,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31
394312,62,"Albuquerque, NM",msa,NM,212064.0,215208.0,214612.0,226173.0,233706.0,221501.0,221934.0,208355.0,201283.0,196632.0,201716.0,204827.0,201185.0,209102.0,198144.0,212418.0,207334.0,208907.0,199287.0,202058.0,198888.0,199201.0,206649.0,201910.0,196320.0,203268.0,200681.0,206464.0,204585.0,219243.0,217599.0,207676.0,216874.0,210837.0,208477.0,193322.0,212027.0,196614.0,191385.0,191818.0,196834.0,200701.0,189675.0,190295.0,199294.0,186513.0,190055.0,186822.0,181067.0,186379.0,202117.0,201385.0,202107.0,203238.0,197320.0,195052.0,196307.0,199673.0,203104.0,175983.0,191951.0,197937.0,186001.0,204830.0,203171.0,210177.0,215093.0,200218.0,199142.0,199258.0,208817.0,192809.0,192439.0,191612.0,210477.0,217639.0,202430.0,219259.0,207126.0,202476.0,206567.0,209824.0,206178.0,191346.0,192462.0,201780.0,200084.0,207930.0,217525.0,205605.0,213946.0,216258.0,202412.0,202183.0,204017.0,206202.0,200118.0,209163.0,208524.0,221726.0,225336.0,215534.0,212646.0,222975.0,208614.0,210592.0,211366.0,208803.0,212392.0,212723.0,224070.0,222388.0,232344.0,226752.0,226776.0,223825.0,233200.0,247158.0,225087.0,215696.0,220038.0,237731.0,232982.0,231744.0,239431.0,242427.0,241948.0,236321.0,221221.0,236080.0,239429.0,234533.0,236339.0,240056.0,253185.0,253124.0,255993.0,252570.0,244407.0,249532.0,262506.0,248582.0,253321.0,245853.0,263056.0,267193.0,258945.0,248918.0,266256.0,277060.0,281089.0,278706.0,288960.0,281451.0,289720.0,285609.0,294660.0,294575.0,312160.0,314284.0,321332.0,334594.0,321005.0,319952.0,318074.0,336959.0,341216.0,327860.0,345605.0,349930.0,365267.0,379020.0,365539.0,360917.0,359556.0,358043.0,362079.0,349497.0,348480.0,341462.0,340170.0,352326.0,375597.0,390600.0,395273.0,397026.0,399051.0,392956.0,372602.0,384130.0,368648.0,360976.0,369477.0,378666.0,389498.0,396722.0,408213.0,417824.0,403798.0,384503.0,405354.0,406957.0,401844.0,384715.0,390688.0,421111.0
394357,63,"Bakersfield, CA",msa,CA,230313.0,223485.0,221578.0,212485.0,205097.0,196804.0,181972.0,178047.0,173114.0,159713.0,156747.0,143269.0,130369.0,132123.0,131044.0,132058.0,144155.0,144552.0,142684.0,137826.0,141033.0,137892.0,138568.0,132247.0,137060.0,139105.0,134300.0,145253.0,141176.0,139201.0,142844.0,141623.0,133084.0,130097.0,127384.0,129368.0,127658.0,124561.0,130557.0,136070.0,138568.0,134987.0,137049.0,131401.0,132345.0,131978.0,134502.0,130722.0,119879.0,131722.0,137212.0,131827.0,144117.0,139613.0,149627.0,142903.0,151112.0,150859.0,152230.0,151551.0,151725.0,159939.0,167069.0,181873.0,184371.0,182052.0,183699.0,179198.0,180298.0,186952.0,182156.0,173352.0,178944.0,189343.0,184303.0,185620.0,192725.0,190527.0,195552.0,195311.0,188296.0,192804.0,188054.0,181940.0,185787.0,187755.0,200100.0,201803.0,199949.0,208858.0,201827.0,200378.0,197444.0,200312.0,200486.0,196737.0,194173.0,197489.0,207147.0,205872.0,222244.0,220237.0,212502.0,206235.0,209823.0,206778.0,207036.0,210096.0,200747.0,211748.0,225295.0,213486.0,222506.0,226002.0,211658.0,227821.0,218023.0,220056.0,223775.0,212554.0,227959.0,231272.0,236375.0,238521.0,236600.0,237188.0,244889.0,238984.0,233299.0,224270.0,218846.0,227719.0,236790.0,242733.0,244650.0,245628.0,253639.0,244393.0,248524.0,248487.0,251336.0,256602.0,258308.0,238395.0,252332.0,252273.0,260968.0,256918.0,263751.0,272495.0,278274.0,282819.0,282481.0,289916.0,293274.0,284874.0,279122.0,302116.0,300861.0,316250.0,306434.0,318386.0,318929.0,323466.0,326297.0,323237.0,341395.0,333818.0,330187.0,337515.0,356855.0,347243.0,350051.0,352486.0,350456.0,338926.0,342002.0,329303.0,331750.0,335065.0,336501.0,333794.0,331188.0,358679.0,347574.0,353224.0,352074.0,349917.0,333302.0,346335.0,325006.0,334848.0,353991.0,338668.0,357507.0,367322.0,364461.0,373001.0,372946.0,369574.0,358748.0,354895.0,366953.0,366858.0,370703.0,359205.0
394308,64,"Albany, NY",msa,NY,176643.0,178596.0,178336.0,188142.0,190727.0,197525.0,197490.0,198073.0,180931.0,185848.0,181850.0,174498.0,158425.0,198766.0,183488.0,185547.0,187196.0,188119.0,199967.0,182740.0,189120.0,174767.0,167635.0,163326.0,175386.0,174971.0,172511.0,177715.0,207163.0,180894.0,185770.0,183367.0,180511.0,192482.0,179537.0,182687.0,178103.0,164851.0,174322.0,180847.0,189081.0,194724.0,198194.0,189965.0,177934.0,182409.0,182126.0,173867.0,168590.0,172701.0,185437.0,178312.0,194941.0,207062.0,196033.0,191454.0,179371.0,201339.0,190842.0,167518.0,182135.0,193179.0,184593.0,181033.0,215467.0,201027.0,204292.0,199772.0,185917.0,176015.0,189174.0,195563.0,185576.0,200146.0,175870.0,186733.0,193759.0,209573.0,196711.0,185689.0,189831.0,191262.0,181095.0,183938.0,174534.0,182553.0,182529.0,191623.0,190749.0,211318.0,200446.0,190793.0,188762.0,182582.0,175375.0,178677.0,172675.0,174303.0,179547.0,187571.0,193579.0,198585.0,194698.0,189595.0,183978.0,182256.0,186576.0,173793.0,174729.0,185278.0,178593.0,189615.0,201396.0,216939.0,209382.0,194755.0,183662.0,211107.0,188421.0,183127.0,191729.0,185949.0,202443.0,206485.0,215216.0,213409.0,213320.0,201806.0,200338.0,207081.0,193899.0,201184.0,194984.0,197067.0,203157.0,209911.0,220219.0,221043.0,220129.0,213702.0,207321.0,206132.0,210041.0,217306.0,207253.0,205519.0,217130.0,226292.0,215020.0,229801.0,241301.0,238953.0,246537.0,234602.0,242819.0,226922.0,248668.0,247737.0,266370.0,280548.0,299517.0,293760.0,302111.0,303405.0,287855.0,299294.0,293410.0,292180.0,291928.0,306850.0,323838.0,332969.0,337174.0,340629.0,339948.0,335343.0,316805.0,312343.0,311168.0,293131.0,297669.0,310798.0,311530.0,337138.0,332501.0,334760.0,335166.0,349957.0,349718.0,356896.0,330080.0,323390.0,339220.0,328782.0,363430.0,365621.0,394037.0,385498.0,381599.0,373647.0,355616.0,361266.0,398359.0,343332.0,346041.0,337823.0
394753,65,"Knoxville, TN",msa,TN,152346.0,166367.0,159872.0,164363.0,170150.0,164143.0,167277.0,157406.0,154448.0,145012.0,144381.0,152317.0,152835.0,155966.0,151671.0,163006.0,165837.0,160148.0,154584.0,150488.0,151690.0,156900.0,150968.0,140335.0,147035.0,156684.0,159900.0,164443.0,166905.0,168486.0,169102.0,156012.0,156198.0,161161.0,161213.0,156871.0,152607.0,167452.0,154303.0,155823.0,184771.0,166289.0,162486.0,156670.0,150535.0,143472.0,173436.0,149698.0,144995.0,152355.0,160395.0,176666.0,174814.0,167366.0,171325.0,158447.0,156431.0,162680.0,158019.0,137678.0,146958.0,158887.0,163644.0,173588.0,172697.0,165864.0,170846.0,163178.0,157200.0,158363.0,172518.0,151634.0,142732.0,164103.0,164909.0,174284.0,197072.0,177102.0,177989.0,175880.0,164730.0,174566.0,174435.0,165081.0,170776.0,167410.0,178365.0,185879.0,189551.0,182478.0,180654.0,182549.0,177502.0,178950.0,175342.0,173877.0,171890.0,179982.0,181836.0,184944.0,193554.0,191590.0,206559.0,189155.0,180489.0,193008.0,180033.0,184871.0,179987.0,196628.0,195860.0,193667.0,202486.0,207764.0,215779.0,195105.0,198137.0,202236.0,197529.0,197864.0,194297.0,205439.0,197661.0,211598.0,216441.0,217120.0,211980.0,206612.0,212875.0,210603.0,205228.0,203615.0,191682.0,217300.0,219454.0,233459.0,229994.0,237583.0,231464.0,224012.0,229209.0,227716.0,237478.0,224876.0,222368.0,237755.0,237074.0,238494.0,242586.0,267344.0,269654.0,281172.0,277563.0,268038.0,277236.0,266305.0,262461.0,281574.0,280198.0,294133.0,313435.0,316201.0,307083.0,313516.0,315855.0,321770.0,319845.0,304220.0,303255.0,326512.0,358657.0,364257.0,364720.0,354999.0,365998.0,343025.0,342609.0,354141.0,346538.0,335144.0,342041.0,358118.0,360084.0,391248.0,406224.0,389438.0,382545.0,382321.0,388079.0,374793.0,360587.0,375765.0,378060.0,384954.0,390843.0,404456.0,425794.0,426535.0,413912.0,410146.0,433035.0,401777.0,404890.0,379819.0,397839.0,411794.0
394367,66,"Baton Rouge, LA",msa,LA,182370.0,183383.0,187852.0,190029.0,194154.0,185215.0,181557.0,170380.0,186511.0,163001.0,166913.0,178895.0,182620.0,190700.0,179093.0,187067.0,189635.0,197016.0,182390.0,176315.0,174777.0,173132.0,173171.0,181542.0,189498.0,189822.0,189293.0,181291.0,194287.0,183940.0,199653.0,184282.0,178117.0,206176.0,197642.0,177989.0,174169.0,183092.0,187865.0,192821.0,189749.0,189351.0,192752.0,171469.0,199286.0,161418.0,172864.0,166825.0,181392.0,180187.0,177349.0,197344.0,183081.0,199219.0,186458.0,199847.0,187067.0,189804.0,172695.0,157179.0,182604.0,191511.0,195137.0,190734.0,193154.0,191278.0,188467.0,180342.0,179826.0,186536.0,188427.0,164167.0,181870.0,192326.0,193400.0,197361.0,204761.0,185013.0,207412.0,192761.0,201221.0,188570.0,188565.0,193372.0,222508.0,210562.0,204059.0,210687.0,217555.0,205805.0,202329.0,198876.0,187617.0,189915.0,208893.0,196960.0,197252.0,208820.0,212794.0,207495.0,212695.0,218540.0,216897.0,203396.0,197171.0,185123.0,179857.0,170282.0,180314.0,189887.0,200244.0,201921.0,222473.0,212127.0,204209.0,209874.0,211267.0,203085.0,201758.0,200118.0,206539.0,206911.0,212240.0,215191.0,215297.0,222160.0,217376.0,210450.0,202406.0,216224.0,206011.0,204486.0,199134.0,214974.0,214773.0,225759.0,237546.0,219745.0,218965.0,226006.0,226305.0,207736.0,212652.0,215274.0,211406.0,229105.0,236925.0,222248.0,234218.0,240876.0,240020.0,236494.0,240594.0,250975.0,231798.0,233616.0,235980.0,248549.0,261012.0,256759.0,270818.0,257588.0,268897.0,251697.0,262346.0,266684.0,254543.0,259574.0,268936.0,271288.0,271800.0,281704.0,282318.0,281198.0,271672.0,269841.0,263885.0,269077.0,263230.0,299009.0,256577.0,266289.0,258299.0,279467.0,273459.0,274277.0,275294.0,275259.0,268823.0,249576.0,246071.0,277543.0,275454.0,271441.0,275359.0,292128.0,302868.0,296026.0,277467.0,273216.0,280169.0,287318.0,277710.0,278231.0,274599.0,298196.0
394843,67,"McAllen, TX",msa,TX,158059.0,183812.0,152595.0,162495.0,165104.0,181586.0,155857.0,164341.0,177169.0,194977.0,164081.0,179646.0,157631.0,166129.0,184018.0,192347.0,240720.0,167646.0,188937.0,156916.0,162641.0,197491.0,162545.0,153613.0,277584.0,120415.0,136396.0,128497.0,130683.0,146184.0,149576.0,140263.0,129146.0,155940.0,132330.0,113428.0,141044.0,125920.0,128050.0,144067.0,122876.0,123214.0,121950.0,133290.0,142799.0,131011.0,116471.0,112700.0,129275.0,128186.0,133808.0,131554.0,125928.0,129446.0,133235.0,141993.0,134409.0,134917.0,123058.0,152541.0,120531.0,121037.0,134641.0,146607.0,142422.0,154345.0,123462.0,141617.0,142639.0,134228.0,127514.0,128547.0,126530.0,134694.0,132419.0,148005.0,125167.0,136056.0,128422.0,136138.0,124962.0,127851.0,145582.0,135103.0,122031.0,125509.0,129494.0,136155.0,146799.0,141924.0,134403.0,147529.0,146695.0,136743.0,172140.0,152628.0,136346.0,133350.0,147356.0,159844.0,169016.0,136282.0,152581.0,158838.0,158530.0,158249.0,144602.0,146252.0,148134.0,158871.0,160894.0,151617.0,170691.0,160926.0,153290.0,148358.0,152778.0,153840.0,155292.0,156952.0,146959.0,152619.0,152400.0,163265.0,153245.0,190029.0,164147.0,162456.0,161883.0,152967.0,158139.0,156762.0,149795.0,181397.0,158601.0,170077.0,168696.0,180075.0,167263.0,158073.0,169570.0,160407.0,166640.0,164414.0,171422.0,166395.0,166803.0,175483.0,188484.0,191907.0,195503.0,198297.0,184398.0,187283.0,194158.0,188395.0,188991.0,202339.0,200925.0,204315.0,219357.0,226021.0,206844.0,224655.0,220314.0,213465.0,220456.0,212174.0,211961.0,222218.0,240552.0,232794.0,250678.0,231786.0,229971.0,216892.0,214965.0,220881.0,213987.0,203670.0,230324.0,219459.0,231628.0,245522.0,226596.0,222074.0,235585.0,245550.0,235988.0,220295.0,216564.0,204530.0,232932.0,211953.0,221880.0,234844.0,235598.0,227404.0,216478.0,241099.0,231420.0,242095.0,242635.0,238771.0,246693.0,237210.0
394908,68,"New Haven, CT",msa,CT,256042.0,249978.0,247173.0,263292.0,289825.0,287462.0,271641.0,258823.0,243882.0,232080.0,251101.0,230569.0,222446.0,223457.0,226968.0,232978.0,246083.0,244874.0,250723.0,231508.0,229165.0,233784.0,238129.0,241013.0,234039.0,227007.0,240125.0,227656.0,260546.0,238005.0,238373.0,226100.0,248613.0,219336.0,235567.0,219815.0,224656.0,212219.0,232639.0,248424.0,268453.0,242887.0,238815.0,229699.0,227630.0,224703.0,211198.0,190298.0,185630.0,196778.0,220850.0,223154.0,247356.0,244870.0,243470.0,232770.0,212596.0,222064.0,226173.0,192081.0,197973.0,200410.0,227135.0,220254.0,255487.0,242434.0,252595.0,242136.0,218568.0,227901.0,212638.0,197619.0,193289.0,191385.0,216643.0,226282.0,235187.0,240257.0,230484.0,218562.0,220506.0,215080.0,221617.0,204020.0,193879.0,197076.0,211533.0,223408.0,236597.0,231269.0,243669.0,226382.0,215402.0,202559.0,210834.0,213427.0,198526.0,205466.0,221387.0,220187.0,246827.0,239059.0,237445.0,229421.0,223111.0,218754.0,225293.0,220368.0,201035.0,209626.0,204629.0,224405.0,254450.0,238885.0,247178.0,230953.0,236466.0,223701.0,234226.0,235823.0,220210.0,231893.0,239201.0,243780.0,272876.0,257482.0,254469.0,244368.0,242350.0,233745.0,244670.0,221978.0,216249.0,240587.0,255578.0,265420.0,279086.0,264400.0,263001.0,246726.0,253326.0,242329.0,238019.0,230518.0,231111.0,253116.0,257175.0,258367.0,272837.0,293624.0,286848.0,284565.0,287518.0,294901.0,292484.0,275250.0,266028.0,296626.0,304955.0,324417.0,327725.0,326464.0,315371.0,314305.0,312560.0,309344.0,310614.0,297314.0,336121.0,308937.0,334489.0,344143.0,358849.0,367541.0,360007.0,352571.0,342547.0,334025.0,320360.0,314111.0,304866.0,321694.0,358752.0,373298.0,378438.0,375558.0,380361.0,383012.0,381827.0,357075.0,356967.0,348213.0,344853.0,371978.0,372398.0,400797.0,434357.0,418239.0,421440.0,443564.0,408470.0,391835.0,387596.0,362829.0,399597.0,399141.0
394561,69,"El Paso, TX",msa,TX,166567.0,158457.0,155954.0,159822.0,176671.0,161549.0,163278.0,161115.0,156119.0,153742.0,159460.0,164674.0,156136.0,160976.0,155823.0,150053.0,163871.0,155093.0,146608.0,150016.0,149242.0,149340.0,159575.0,157854.0,140644.0,148279.0,149774.0,149842.0,155775.0,155724.0,161051.0,165176.0,148189.0,153548.0,157639.0,140658.0,156560.0,156217.0,148287.0,146493.0,148677.0,155346.0,159814.0,145252.0,150679.0,155234.0,149726.0,145413.0,153140.0,140625.0,140766.0,147038.0,143819.0,146120.0,160192.0,151905.0,161129.0,149546.0,149938.0,141045.0,142053.0,156759.0,152372.0,144472.0,158722.0,160299.0,165159.0,151160.0,164382.0,186133.0,157338.0,141861.0,133114.0,140084.0,144147.0,175624.0,156976.0,159410.0,150302.0,169058.0,168450.0,169660.0,177891.0,142465.0,146891.0,150290.0,141905.0,152018.0,163854.0,164897.0,152181.0,152668.0,147821.0,155777.0,158146.0,145280.0,157124.0,140586.0,144124.0,156426.0,156396.0,158427.0,155416.0,159660.0,165574.0,163427.0,150810.0,155099.0,151365.0,170250.0,150190.0,155423.0,158876.0,166218.0,172590.0,156438.0,152542.0,161283.0,153607.0,160466.0,155104.0,159855.0,168756.0,167581.0,173870.0,178002.0,173567.0,171717.0,168018.0,166855.0,168439.0,157824.0,164139.0,167054.0,163860.0,172310.0,172007.0,182359.0,172707.0,178029.0,165558.0,172096.0,174585.0,185985.0,171972.0,173660.0,175049.0,187894.0,189274.0,201155.0,196354.0,195896.0,201967.0,193604.0,202098.0,196409.0,202794.0,203980.0,212425.0,213749.0,219208.0,224639.0,224000.0,213622.0,221179.0,224056.0,231089.0,222562.0,240964.0,236068.0,247678.0,256306.0,255185.0,252346.0,249915.0,247979.0,237859.0,250088.0,242095.0,229875.0,239324.0,247007.0,242250.0,254085.0,271026.0,267716.0,260169.0,263437.0,259183.0,271372.0,250868.0,248266.0,260938.0,252329.0,255347.0,277468.0,272069.0,276879.0,266245.0,263115.0,271118.0,269679.0,282273.0,271161.0,285022.0,259462.0
394318,70,"Allentown, PA",msa,PA,195986.0,204049.0,211121.0,205117.0,220656.0,216649.0,206705.0,204064.0,202469.0,197085.0,201214.0,183158.0,176869.0,192343.0,185989.0,186790.0,207028.0,201814.0,201433.0,186319.0,189037.0,181205.0,193485.0,189778.0,180639.0,178565.0,188498.0,184350.0,207690.0,181638.0,195224.0,187841.0,187032.0,184597.0,180651.0,177448.0,175387.0,158152.0,168655.0,176930.0,183760.0,184486.0,183754.0,179196.0,171202.0,175292.0,178574.0,192928.0,158170.0,165274.0,173269.0,174261.0,193651.0,184119.0,192847.0,185022.0,189753.0,170540.0,172417.0,174067.0,155195.0,167642.0,178251.0,185022.0,186206.0,194325.0,194733.0,186093.0,173186.0,180304.0,176916.0,171753.0,156724.0,159645.0,165694.0,180305.0,191492.0,197747.0,184315.0,189288.0,177138.0,175085.0,167256.0,161267.0,163612.0,163653.0,175701.0,183977.0,204979.0,204308.0,189663.0,178467.0,179182.0,173670.0,168359.0,175103.0,168980.0,169560.0,179379.0,187542.0,187310.0,199225.0,200568.0,194716.0,182194.0,181158.0,176423.0,181122.0,174428.0,180268.0,184635.0,195122.0,209503.0,203306.0,198783.0,194167.0,185960.0,188435.0,190891.0,216073.0,184865.0,202446.0,190672.0,203339.0,212611.0,217199.0,214422.0,199068.0,205731.0,195312.0,199125.0,193300.0,190471.0,191030.0,203944.0,212154.0,219977.0,238074.0,222595.0,214310.0,206734.0,206893.0,209495.0,205811.0,204911.0,217986.0,221785.0,240018.0,240982.0,244177.0,247688.0,251433.0,249130.0,254059.0,247360.0,240962.0,245892.0,244400.0,251923.0,258337.0,282608.0,289363.0,286245.0,284508.0,260945.0,278212.0,280612.0,279003.0,269408.0,283650.0,287022.0,310985.0,322310.0,317820.0,315785.0,307269.0,294521.0,297881.0,293302.0,290241.0,277964.0,300929.0,315816.0,313250.0,339198.0,332453.0,326100.0,323845.0,329994.0,325106.0,309221.0,318590.0,333650.0,338630.0,330954.0,355388.0,367210.0,367057.0,366620.0,341281.0,337600.0,352206.0,353537.0,346172.0,333812.0,343966.0
394952,71,"Oxnard, CA",msa,CA,581955.0,553785.0,537465.0,540678.0,527207.0,513856.0,494918.0,449464.0,454825.0,418006.0,413446.0,393354.0,377461.0,386469.0,403295.0,431460.0,467746.0,449765.0,451355.0,447903.0,439927.0,427124.0,438006.0,443167.0,438917.0,487576.0,465353.0,442725.0,440339.0,449455.0,459383.0,464503.0,458762.0,465198.0,448902.0,432852.0,421288.0,430217.0,437226.0,467727.0,443872.0,429336.0,420797.0,435063.0,394790.0,412704.0,400748.0,402910.0,395163.0,417922.0,446192.0,427097.0,461911.0,437530.0,440259.0,442045.0,453414.0,471586.0,455031.0,422905.0,463855.0,483338.0,541018.0,545768.0,542944.0,544025.0,544096.0,525618.0,517081.0,534495.0,544809.0,541418.0,510239.0,554889.0,547381.0,547442.0,554190.0,583153.0,583440.0,545832.0,569776.0,569300.0,584082.0,587332.0,543229.0,562234.0,587850.0,585251.0,620420.0,611265.0,602166.0,603033.0,598107.0,607807.0,594678.0,628263.0,583619.0,571961.0,624338.0,600767.0,651649.0,592421.0,620442.0,592914.0,651112.0,621232.0,584255.0,625516.0,642897.0,644669.0,663930.0,655169.0,663294.0,661939.0,686449.0,656083.0,678485.0,709656.0,657121.0,690201.0,635060.0,699661.0,698194.0,679660.0,716655.0,702069.0,696531.0,717638.0,719368.0,674677.0,718686.0,651641.0,654731.0,665735.0,686904.0,686488.0,673679.0,689759.0,695123.0,680038.0,695809.0,693859.0,690081.0,710411.0,729115.0,712748.0,707637.0,692257.0,765791.0,752101.0,789750.0,819696.0,840976.0,818508.0,812358.0,843675.0,809816.0,835519.0,924389.0,879457.0,915728.0,878249.0,892598.0,870869.0,862962.0,930882.0,954782.0,933380.0,953797.0,980026.0,1039369.0,1017765.0,1003172.0,977647.0,974663.0,923972.0,919241.0,945580.0,879433.0,928774.0,850706.0,924554.0,947193.0,979903.0,1008681.0,991191.0,1048661.0,1023519.0,1037771.0,995197.0,939923.0,1001953.0,1026535.0,976631.0,1049655.0,1008968.0,1056670.0,1058425.0,1011357.0,1033546.0,1027291.0,1007682.0,1017916.0,1047943.0,1112550.0,1055516.0
394486,72,"Columbia, SC",msa,SC,152585.0,155982.0,163070.0,165515.0,171529.0,166150.0,164905.0,144426.0,149954.0,139664.0,129337.0,153891.0,141621.0,150355.0,153474.0,144603.0,152049.0,167149.0,161327.0,145182.0,148863.0,138668.0,148690.0,147271.0,143208.0,143195.0,150978.0,149108.0,159246.0,154007.0,166079.0,147569.0,154114.0,149716.0,138161.0,145555.0,136309.0,140529.0,156646.0,152316.0,158565.0,146376.0,148229.0,147123.0,143234.0,134582.0,138793.0,151771.0,138750.0,140763.0,149000.0,157170.0,146635.0,160670.0,145633.0,140498.0,130724.0,130391.0,139544.0,153304.0,129004.0,147992.0,151323.0,158097.0,168579.0,157401.0,160243.0,147868.0,144440.0,148437.0,142665.0,133869.0,122807.0,151559.0,149641.0,165802.0,171050.0,161060.0,162711.0,153606.0,151516.0,159292.0,151101.0,139772.0,138194.0,157697.0,160394.0,168192.0,180720.0,171484.0,172096.0,164321.0,157650.0,203059.0,152155.0,160302.0,164026.0,186412.0,208805.0,184441.0,181707.0,176620.0,173541.0,166840.0,165497.0,158821.0,193796.0,177875.0,157505.0,168663.0,172335.0,181211.0,180815.0,173509.0,174862.0,177399.0,170801.0,181891.0,164019.0,168280.0,175336.0,180100.0,175294.0,190220.0,187795.0,192510.0,184014.0,186242.0,179578.0,182406.0,191145.0,176641.0,172045.0,181813.0,182547.0,201978.0,209691.0,211358.0,188871.0,189172.0,192092.0,200978.0,196864.0,186503.0,191058.0,211578.0,206872.0,210429.0,217333.0,222024.0,217026.0,225787.0,230335.0,227041.0,210284.0,221569.0,219189.0,224477.0,246205.0,241167.0,256257.0,238487.0,240183.0,238703.0,244906.0,251237.0,243087.0,241638.0,250309.0,251712.0,278284.0,275813.0,291255.0,273598.0,270432.0,283691.0,253371.0,269670.0,275079.0,240979.0,241424.0,255775.0,265933.0,279840.0,300860.0,288320.0,287970.0,266911.0,275573.0,271035.0,261024.0,249874.0,269243.0,273454.0,299971.0,312807.0,316697.0,314340.0,317233.0,310659.0,311588.0,296140.0,297973.0,277308.0,294223.0,302295.0
